2022-11-08 14:20:48,868 - INFO      - normalize.py : 30 line - pressure_pow_2: (mu, sigma) = (74362.31884057971, 103984.00392793029)
2022-11-08 14:20:48,868 - INFO      - normalize.py : 30 line - pressure_log_p_abs: (mu, sigma) = (3.887775546095184, 2.3679678372851525)
2022-11-08 14:20:48,868 - INFO      - normalize.py : 30 line - pressure_inv_p: (mu, sigma) = (0.2530138664026555, 0.4271578391310155)
2022-11-08 14:20:48,868 - INFO      - normalize.py : 30 line - pressure_sqrt_p: (mu, sigma) = (11.269941604523543, 7.990212055659007)
2022-11-08 14:20:48,868 - INFO      - normalize.py : 30 line - add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))): (mu, sigma) = (4.819341543465732, 1.1092043410367791)
2022-11-08 14:20:48,868 - INFO      - normalize.py : 30 line - add(add(pressure_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))): (mu, sigma) = (6.4931172401719355, 1.5816532832150387)
2022-11-08 14:20:48,868 - INFO      - normalize.py : 30 line - add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))))): (mu, sigma) = (6.544145559921701, 1.6073743378267786)
2022-11-08 14:20:48,869 - INFO      - normalize.py : 30 line - add(add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))): (mu, sigma) = (7.964907390225252, 1.7530432406924923)
2022-11-08 14:20:48,869 - INFO      - normalize.py : 30 line - add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))): (mu, sigma) = (4.870369863215495, 1.1405892962780122)
2022-11-08 14:20:48,869 - INFO      - normalize.py : 30 line - add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))))): (mu, sigma) = (8.217921256627907, 2.0806970099519875)
2022-11-08 14:20:48,869 - INFO      - normalize.py : 30 line - add(add(pressure_inv_p, en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)): (mu, sigma) = (4.768313223715969, 1.088328578030293)
2022-11-08 14:20:48,869 - INFO      - normalize.py : 30 line - add(add(pressure_inv_p, en_sqrt_p), add(add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))): (mu, sigma) = (7.86285075072573, 1.7066021387681751)
2022-11-08 14:20:48,869 - INFO      - normalize.py : 30 line - add(add(pressure_inv_p, en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))), en_sqrt_p)))): (mu, sigma) = (9.891696953334117, 2.5569292713607013)
2022-11-08 14:20:48,869 - INFO      - normalize.py : 30 line - add(add(pressure_inv_p, en_sqrt_p), add(add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)), add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))): (mu, sigma) = (7.913879070475492, 1.72640044132206)
